"","text","data.label"
"650","mau terawih tapi takut sangka aing kena corona anjir lagi bersin","Negatif"
"651","fak u fak u fak u corona anjrit gue ga jd ke pekanbaru","Negatif"
"652","gk boleh mudik tpi mudik lokal boleh like what the bru tau corona tu mnurut jarak ya trus arti yg mudik lokal resiko dikit gtu dngn yg mudik jauh logika apa ini ","Negatif"
"653","jelang ramadhan masih pada ribut corona solat tarawih dibatesin solat ied juga di batesin emang waktu solat jumat masih musim dibatasbatasin shaf solatnya gue yakin udah biasa aja solatnya dempet corona di goreng kalau ada hari besar agama doang media sampah","Negatif"
"654","kalo bulan ramadhan setan semua kata di kurung kira kira corona kurung gak yaa ","Negatif"
"655","sahur sendiri buka puasa sendiri cepat hilang corona aku mau pulang suntuk banget ","Negatif"
"656","tau kemaren gw gk ikut tarawih gegara corona masa skrg gk ikut lagi j ngadi","Negatif"
"657","bismillah tahun ini mungkin besar bakal puasa sampai lebaran sendiri bukan karna corona lebih arah efek atur konyol yang sedang tonton saja sih","Negatif"
"658","corona anjing gue ke bal sepi banget ","Negatif"
"659","marhaban ya romadlon smoga romadlon dith ini adalah ahir pandemi corona ikara ","Positif"
"660","produsen saja aku kurang manjur di sini malah paksa china aku vaksin corona kurang manjur ini tanggap kemenkes r ","Negatif"
"661","mikir hidup baru ngerasain yg nama efek corona susah ya ternyate mau ngapa ngapain jadi males bad mood lah ","Negatif"
"662","ya allah ya malikul mulk moga belum ramadhan makhluk mu yang nama corona sdh hilang dari muka bumi ini aku ingin masjid penuh di seluruh dunia masuk di china isi bulan yg penuh barokah ini indonesiasehatduniasehat","Positif"
"663","bikin atur tapi ga ada solusi ckck kaya corona ada pas lebaran doang ya","Negatif"
"664","ribet bgt anjing org cina kalo soal corona bngsdd","Negatif"
"665","hidup tuh nggak tentang tinggal di dunia aja di akhirat juga kesel aing mana nggak ada duid lembur mana kemarin banyak yg corona di kantor kaga ada isoman swab apa cuma di rapid itu juga banyak yg reaktif kaga tindak lanjut","Negatif"
"666","dampak corona kata jalan jalan sama pacar libur sana sini beli makan mahal eh pas di kampus ngemis ngemis turun ukt","Negatif"
"667","selamat tinggal corona selamat datang bahagia harap","Positif"
"668","lu udh nggangur tahun dan tahun itu isi cuma sambaattt ajaa kupingkuu nih sampe penuh dan sesak udh tak tawarin kerja malah milih milih alibi dgn alas ‚Äúemm ntar deh kan mas corona nyari kerja susah gpp ntr aja‚Äù ahahaha klo males mah males aja ga corona jg lu mls","Negatif"
"669","suka heran gk sih kenapa baik jalan dari w kecil sampai uban gin sampai ada corona sampai corona mau ilang ini jalan gak rampung‚ emang tugas negara cuma proyek jalan saja ya","Negatif"
"670","corona kapan si bener hilang jujur pengap bgt pake masker pas tarawih ","Negatif"
"671","anak pertama yg nganggur semenjak corona cari kerja susah balik ngegojek lagi mana sepi bgt sumpah jadi ampass di keluarga sendiri","Negatif"
"672","emang ni corona ganggu gue buat ketemu orang anjir parents juga ga bisa ajak kerjasama zzzzzzzz","Negatif"
"673","benci banget kalo lalu paksa ibadah ibadah tuh urus hamba dgn tuhan enggak usah ikut campur trus maksa banget","Negatif"
"674","semenjak smp gaperna puasa full di rumah skrng ada rasa syukur krna corona jadi ramadhan ini puasa full di rumah bareng bapak sm ibu ","Positif"
"675","ini mau lebaran malah berita corona makin ngade aje ada india yg infeksi kian ratus ribu corona jenis baru lah ada pemberhentian vaksin jampj ama astra zeneca beberapa negara om lagi nih negara main rrq bilang vaksin dari negara kurang efektif","Negatif"
"676","apa corona virus udah rencana sejak hoax elu tonton dahnih kroscek dulu dong belum parno elu nyusahin rakyat atu negara pemerintah kok parno ampun dahyak telenovela mulu ","Negatif"
"677","harus banyak bersykur yaa cantikkktaun kmrn mau makan aja mikir x gmna cara dptin makan karna ortu gabisa jual lama bulan puasa dikaranakan coronataun sekarang bersykur banget bisa dpt makan enakkterimakasi banyak tuhan ","Positif"
"678"," yuk bisa yuk corona ilang","Positif"
"679","bioskop di buka kembali kerumun nyambut presiden di ntt pesta artis youtubers bebas dari jerat anggar hukum corona covid sudah hilang dong atau mmg ndak ada bebaskanibhrs kuat oligarki benar sdh rusak tatanan negara rakyat harus lawan","Negatif"
"680","wacana bukber grup kelas sma emang selalu bikin naek darah bukber bukber palalu sempal ga bisa dateng bawa bawa alesan corona bapak lu wadon anjing","Negatif"
"681","jujur gw gemesh banget liat jd tadi tuh kan ngabuburit nyari jajan buat buka kan trs ke daerah deket pasar situ org pd engga ngikutin protokol bahkan byk bgt yg ga pake masker kesel bgt gw liat kesan mrk ngeremehin corona mrk apa ga liat berita byk yg tinggal","Negatif"
"682","alhamdulillah di kampung udh gada lagi yg duli sama korona sholat udah bisa deketan ada salam dan gak perlu pake masker alhamdulillah sampai skrg pun di kampung nihil org positif corona sejak awal ada hingga org ga percaya skrg ini teraweh dua full jamaah","Positif"
"683","dan mngkin udh slesai kali ya isu korona ini goreng diblow up trusan lagi yg punya hajat jg udah cuan max bodo lah ama corona nyata gw ga pernah jd otg atau nyebarin corona ke keluarga gw","Negatif"
"684","perang dunia mulai cuma perlu beberapa orang dengan pikir buruk corona dengan korban tinggal k juga cuma perlu awal dari beberapa jabat yg ngeremehin ","Negatif"
"685","denger kata corona aja udah aneh banget","Negatif"
"686","jalan ruame polll kalau udah mau dekat buka puasa sampe corona dibodo amatin sampe lampu merah dibodo amatin jg bisa ga ya besok org ga egois hari ini","Negatif"
"687","semogah berkah ramadhan dapat usir virus corona aamiin ","Positif"
"688","ngantuk tapi harus berangkat manggung malam ini trimakasih corona pelan mulai pergi ","Positif"
"689","mana ada corona gerlong tetep macet","Negatif"
"690","keluar migrain ketemu pasar ramadhan yg macet cet cetttt kek gapernah liat yg macet itu sejak corona ‚Äì langsung tambah puyeng","Negatif"
"691","corona anjing","Negatif"
"692","buka sama keluarga sangat kesan dan aman dari corona","Positif"
"693","fix bentar lagi corona udah kaya orang kena flu biasa","Negatif"
"694","daerah deket kondo udah banyak yg positif corona coba bgt di bulan puasa","Negatif"
"695","bosen yawloh kapan corona ilang gue capek jadi orang gabut ","Negatif"
"696","hari ini adalah hari pertama bulan ramadhan syukur bisa sampai ke bulan yg penuh berkah ini banyak ibadah ya guys moga corona covid hilang dari muka bumi ini di bulan ini ","Positif"
"697","ada tetangga orang tua nya di suruh tandatangan paket data giga tp nyata terima gigaada pantas corona gak hilang","Negatif"
"698","baru ngerasain onboard pas corona gaenak bgt st day aja uda bingung harus piye ","Negatif"
"699","kangen minum kopi yg bener enak gue bener bahagia banget kayak bisa ngelayap ke banyak kota bisa hunting kopi enak aduh corona sial","Negatif"
"700","gaseru bgt skrg tukang takjil jadi dikit gegara corona","Negatif"
"701","yang bikin vaksin bilang kurang manjur tapi yang beli malah bilang barang bagus harus kan minta pertanggungjawaban kenapa jual brg dgn kualitas rendah bukan malah bela heran deh itu uang negara bukan uang pribadi dan korban rakyat ","Negatif"
"702","angkat gue the real angkat corona anjrit","Negatif"
"703","puasa tahun ini masih sama corona ah bosen gue","Negatif"
"704","nikmat teori konspirasi mereka bodoh krn percaya konspirasi shaf sholat jd renggang virus corona itu bohong blablabla jgn krn ktdkbecusan pemerintah kita hadap wabah tsb mbuat kita anggap wabah ni fake maret thn lalu aku d itali dan lht langsung horor nya dsna krn tu ","Negatif"
"705","klo sini baris sakit hati paling kenceng treak utang untuk mojokan pemerintah meski ga ada kontribusi apa tuk ring beban negara saat corona beda dg arab saudi mo utang gede apa ga ada yg treak utang karna sana ga ada bsh ","Negatif"
"706","kalo boleh jujur gue juga udah ngomongin abis nikah gue tetep mau pergi pergi ke dizkorea e tau corona bau","Negatif"
"707","pak mardanialisera minta adil untuk wni eks isisini dapat pribadi atau pksejahtera apalagi banding wni di wuhan dgn wni comberan isis di suriah di wuhan itu ajar yang pulang karena corona mikir pakai akal sehat ","Negatif"
"708","ngapain sih bikin berita begini lagi sekarang aja masih banyak yg ragu mau vaksin terus kelarnye kapan ini pandemi ‚Äî china aku efikasi vaksin corona buat rendah cnn indonesia line today linetoday cnnindonesia","Negatif"
"709","harus hari ini gua di thai ikut songkarn tp gegara corona anjg","Negatif"
"710","apa beda corona dan setan sama sama raguk tapi nyata ada mereka yg percaya ya masih coba memberitahu yang lain yg ngga percaya masih juga yakin ngga ada itu baru rasa kalau sudah alami makan ati aja sih kl jelasin","Negatif"
"711","moga corona segera akhir setelah bulan ramadhan kami rindu ajar seko rindu rindubelajardisekolah rindubelajar sdnkebonagung ","Positif"
"712","sejak corona ramadhan gada spesial","Negatif"
"713","ramadhan full sama keluarga tangsel karena corona jujur itu ramadhan dg suasana paling hangat yang pernah aku rasa di rumah karena bisa benar quality time dg keluarga tanpa corona mungkin gak akan pernah bisa seperti itu","Positif"
"714","lepas ada corona terus cancel semua sunnah nabi mazhab kkm all the way sains mesti menang ","Negatif"
"715","jujur dulu mikirnya gw pas sma mau rajin ajar sama ikut ikut organisasi gtueh malah corona hilang sudah semangat ajar saya ","Negatif"
"716","memang harus umum lewat media nasional gitu airlangga hartarto juga diamdiam tes diamdiam positif corona diemdieam baek rakyat banyak yg tak tahu padahal jabat publik lho gimana sih ","Negatif"
"717","ini indikator tuju besar ekonomi dunia kaya alam masih kuasa asing swasta korupsi rajalela utang negara makin bengkak bumn banyak yg bangkrut lilit utang anggur miskin naik penanganan corona ada dll ","Negatif"
"718","buset temen gw ngirim snap dia lagi di pesawat pas gw tanya mau mana ke hongkong kata kok dia berani bgt ke hongkong pas lagi corona gin besok masih daring woii ","Negatif"
"719","taun kemudian gilir sim a eh aplikasi jg sedang maintenance pdhl lg jam corona yg harus minim interaksi langsung yaudah akhir ke sim corner ya u know lah gimana proses dan bayar ya ","Negatif"
"720","trs masa sma gue d makan corona ya makin goblok aja gue di rumah ","Negatif"
"721","tuju balas dendam karna tahun kemaren ramadhan tak seperti laba biasa fuck corona ","Negatif"
"722","tahun lalu aja gak ada bonus dan naik gaji gegara corona ya mungkin itu karma buruk mereka yang sungguh makanya jangan jahatjahat sama orang ","Negatif"
"723","vaksin tahap dua selesai moga corona cepat selesai juga ","Positif"
"724","corona bedebah","Negatif"
"725","sama hal seperti bijak ppkm di daerah hanya weekend saja sabtuminggu pd malam hari lu kira si corona tau pagi siang malam terus si corona seninjumat aja gitu gentayang kocak beud neger ini ","Negatif"
"726","cuma indo doang corona diomongin mulu jdi alesan","Negatif"
"727","punya induk mang pelit amat dimintain ringan malah ngeluh dampak corona yg bikin kosan sepi seakanakan diri yg paling derita memang kau aja hah","Negatif"
"728","mungkin pak walkot om baca ini atau memang tdk paham ","Negatif"
"729","anyinggg budak korporat tdk kenal bulan ramadhan dan corona baebae yaa lu pada moga pada sehat dan kaya raya hahahahhahahahahahahahhaha ","Negatif"
"730","mon maap muka makin gradakan saat corona stress mikirin skripsi","Negatif"
"731","uras emosi bgt dah orang indo kadang ini lagi corona emg pd gabut apa gimanasiiii mending ternak lele dah sana pada main layang main mobile legends pubg aja udah gausah ngehujat ngomentarin orang udah stop malu maluin negara sendiri stop","Negatif"
"732","lama lama warga indonesia kek coronadi anggap bagai virus bagi negara lainnyakarna komentar yang mereka ketiktanpa mereka pikirkandan jadi dampak bagi indonesia sendiri indonesiasaysorryforthailand apologizetothailand ","Negatif"
"733","mudik gapapa kaliii yang penting m belum tgl boleh mudik yaaaa mungkin corona keluar tgl kali ya","Negatif"
"734","aku malah lebih neng yang saling sosialisasi kaya gin sebenernya teknologi sangat dampak gantung gimana kita guna dan ngemanfaatinnya sekarang jadi susah sosialisasi gara gara corona ","Negatif"
"735","kalo ga corona sama kelas online jg gue bakal bacotin lgsg","Negatif"
"736","ena juga tarawih corona iniadem sm cepet ","Positif"
"737","puasa di jakarta musim corona gin amat sangat tidak rekomendasi deh haha","Negatif"
"738","corona tau ga sih kalo halang bahagia org tu dosa gile numpuk bener tu dosa lo","Negatif"
"739","bayangin belum corona gue ke bangkok x dalam tahun karna keluarga gue banyak disanagrgr corona udh tahun lebih ga sana aja gue galau mampus apalagi kalo sempat dibanned total mati diri anjir","Negatif"
"740","jakarta macet nya gak ada obat corona udah ilang apa ","Negatif"
"741","orang indo banyak nganggur jd ubah ya sifat belum corona orang indo di medsos masih tingkat baik saja tp pas corona bener dah apa hujat yang bukan urus dia juga hujat salah dikit hujat hobi orang hujat fisik orang hujat ","Negatif"
"742","nyata indikasi corona pada rijik ada dan tim dokter pun sudah sampa kepada rijik bahwa test antigen sudah positif ya arti memang tidak sehat dan skrg telah bukti kalo rijik tempo hari positif corona tambah jangan panggil dia habib ","Negatif"
"743","yg lebih bohong tu ya elo jik omong negatif corona nyata positif itu sudah pembohingan publik jik kenapa lu ga kasih lebel ke diri lu sendiri dan getombolan lu bohong dasar colontos ","Negatif"
"744","begini noh netijen indonesia saking bosen sama corona sakin ga punya kerja masalah kayak gin di gede gedein situ ga di usik situ ga rugi situ ga infeksi virus juga kenapa sih kata toleransi tinggi mana indonesiasaysorryforthailand","Negatif"
"745","tepat hari yang lalu saya dapat vaksinasi sinovac yang dua turut dapat parah ahli saya insya allah hari ini sudah kebal hadap virus corona aamiin ","Positif"
"746","sudah lelah dengan corona yg buat mumet apalagi skrg barang banyak numpuk sini ","Negatif"
"747","emang korea udh aman dari corona duh jangan ngadi ngadi dong tm hhhhh","Negatif"
"748","yang gin yang makin bikin orang mikir kalau corona cuma bisnis jual obat vaksin ","Negatif"
"749","alhamdulillahreplynya kontra semuaaa makin sepi yg dukung bapake nihsadar pakcorona dah ga ada harga diri lagi disinilagian puasa bukan tebar takjil malah tebar takut ","Negatif"
"750","apa itu corona apa itu psbb apa itu sosial distancing gak kenal ","Negatif"
"751","bukan cuman corona yang bahaya pola fikir kalian itu pun bahaya radikal dan lalu bar bar i know bebas berpendapat tapi berpendapat yang bagaimana dulu kalo sekarang mereka offense juga ga masalah itu hak respon mereka yang buat orang yang malu jt orang","Negatif"
